id,title,vote_average,release_date,revenue,runtime,popularity,vote_count
953365,Moving On,6.455,2023-03-17,0,85,9.216,33
763261,Carmen,6.609,2023-04-21,383996,117,22.968,32
900379,Afire,7.3,2023-04-20,0,103,12.556,32
899524,Golda,6.7,2023-03-30,5000000,100,54.326,32
1038515,The Village,7.359,2023-04-21,494402,120,6.962,32
1006769,Return of Punch and Judy,7.328,2023-04-07,0,89,24.569,32
898994,How to Survive Without Mum,4.828,2023-04-12,0,96,11.952,32
1070629,The Awkward Weekend,5.469,2023-01-19,0,89,6.386,32
1075540,Without a Trace,7.0,2023-01-17,0,88,11.433,32
1082168,Missing: The Lucie Blackman Case,6.935,2023-07-26,0,81,16.531,31
974927,What the Waters Left Behind: Scars,6.79,2023-04-27,0,85,77.027,31
958244,Love According to Dalva,7.403,2023-03-22,0,83,3.101,31
1105283,My Teacher Ate My Friend,6.8,2023-03-29,0,92,8.16,31
855262,Pinball: The Man Who Saved the Game,6.823,2023-03-17,0,92,7.014,31
851977,Journey to the West,7.516,2023-04-01,9790000,117,4.942,31
1001811,My Big Fat Greek Wedding 3,6.5,2023-09-07,34900000,92,295.179,31
852665,My Brother and I,5.983,2023-04-21,0,107,2.276,30
1105014,Ripper's Revenge,6.6,2023-04-03,0,85,41.801,30
958340,Of an Age,7.3,2023-02-10,0,100,9.448,30
1131438,Fear the Invisible Man,7.283,2023-06-13,0,100,37.998,30
1063239,Big Mäck: Gangsters and Gold,7.317,2023-01-20,0,90,5.78,30
790416,Showing Up,5.871,2023-04-07,0,108,11.819,30
990326,A Guilty Conscience,6.617,2023-01-20,10000000,133,8.215,30
551806,Praise This,7.3,2023-04-07,0,101,14.567,30
1056177,The Nightingale of Bursa,6.8,2023-01-13,0,121,4.431,30
1093485,The White Storm 3: Heaven or Hell,7.0,2023-07-06,0,125,246.471,29
1126577,Til Death Do Us Part,6.2,2023-08-03,0,109,548.12,29
957314,The Passenger,6.328,2023-08-04,0,98,7.225,29
835017,Varisu,5.845,2023-01-11,0,170,7.431,29
828899,Metalocalypse: Army of the Doomstar,6.845,2023-08-22,0,83,61.87,29
1118721,I Want Your Life,6.8,2023-05-03,0,118,20.296,29
1098152,Hello,5.483,2023-03-03,0,120,2.234,29
1128409,WWE Money in the Bank 2023,8.3,2023-07-01,0,218,6.174,29
1083858,The Angry Black Girl and Her Monster,6.948,2023-06-09,0,91,28.479,29
1111140,Two Sinners and a Mule,6.4,2023-04-21,0,97,36.757,28
950141,Organ Trail,6.143,2023-04-14,0,112,19.186,28
1126844,The Wonder Weeks,6.018,2023-06-09,0,110,7.294,28
1104771,My House,5.339,2023-03-07,0,89,101.307,28
1128717,Unknown: The Lost Pyramid,7.393,2023-07-03,0,83,10.27,28
1005141,"Luxembourg, Luxembourg",8.2,2023-04-13,0,106,3.244,28
818621,Captain Volkonogov Escaped,7.352,2023-01-05,0,126,7.418,28
885331,Gadar 2,7.179,2023-08-11,0,168,12.817,28
858082,Ponniyin Selvan: Part II,6.8,2023-04-28,0,164,6.95,28
915523,Wildflower,7.5,2023-03-17,0,105,41.75,28
1000094,Le clan,6.9,2023-01-18,0,90,2.645,28
1133922,Eldorado: Everything the Nazis Hate,7.833,2023-06-28,0,92,4.385,27
1058100,Manta Manta - Zwoter Teil,4.5,2023-03-30,0,127,14.262,27
852432,The Tower,3.7,2023-02-08,0,90,15.621,27
943788,From Black,5.1,2023-03-15,0,110,23.714,27
1128720,Unknown: Cave of Bones,7.352,2023-07-17,0,93,13.08,27
946740,The Lulú Club,5.778,2023-01-05,0,102,12.4,27
920654,Devil's Peak,5.827,2023-02-17,0,98,15.879,26
866346,The Retirement Plan,5.904,2023-08-24,0,103,145.804,26
1118203,The Swan Princess: A Fairytale Is Born,6.962,2023-05-15,0,88,36.936,26
1140692,The Channel,6.712,2023-07-14,0,101,14.584,26
872516,Palm Trees and Power Lines,6.212,2023-03-03,0,110,10.748,26
617882,Soulmate,7.692,2023-03-15,2471778,124,15.199,26
1002645,White Paradise,6.7,2023-01-04,0,93,7.723,26
1059811,Flora and Son,7.154,2023-09-21,0,97,62.28,26
855483,Hidden Blade,6.462,2023-01-22,139083591,128,16.293,26
1048516,Temptation,5.788,2023-01-27,0,98,3.579,26
1064103,How To Be A Modern Man,6.2,2023-06-02,0,99,35.507,26
961725,The Lulus,6.02,2023-01-18,0,105,3.034,25
860469,Top Dogs,5.68,2023-01-11,0,85,1.944,25
1008009,Mari(dos),4.46,2023-03-10,0,102,24.056,25
1002338,Operation Napoleon,7.04,2023-01-26,0,112,982.611,25
1142216,The Lady of Silence: The Mataviejitas Murders,7.62,2023-07-27,0,111,11.627,25
975762,Under the stars,6.6,2023-02-22,0,110,4.008,25
958219,For My Country,6.4,2023-02-08,0,113,4.417,25
791295,Expiration Date,7.396,2023-07-06,0,96,72.319,24
1115939,Jagged Mind,6.3,2023-06-14,0,88,31.251,24
1090868,Asedio,5.1,2023-05-05,0,100,7.232,24
1129956,iNumber Number: Jozi Gold,6.313,2023-06-23,0,113,38.844,24
986280,Fallen Leaves,7.042,2023-08-17,0,81,10.438,24
784375,Delta,6.4,2023-03-23,0,105,3.136,24
848116,Rocky Aur Rani Kii Prem Kahaani,6.354,2023-07-28,0,169,16.338,24
843898,She Came from the Woods,6.354,2023-02-10,0,101,44.447,24
1034947,Street Flow 2,5.958,2023-09-27,0,98,146.126,24
1077661,The Adults,7.0,2023-08-18,0,91,26.952,24
892505,Hawaii,6.146,2023-05-10,0,104,4.622,24
994128,The Elderly,6.063,2023-04-21,0,95,22.306,24
1167725,Love Is in the Air,6.1,2023-09-28,0,89,143.304,24
1081789,The Weeknd: Live at SoFi Stadium,7.75,2023-02-25,0,98,8.462,24
1034335,The Murderer,7.042,2023-07-27,0,120,12.802,24
1136736,Lust Stories 2,5.326,2023-06-29,0,132,13.647,23
959092,Farang,7.3,2023-06-28,0,89,6.22,23
1070442,The Paper Man Returns,6.739,2023-01-06,0,96,4.126,23
1179496,The Sexologist,6.87,2023-01-05,0,90,196.8,23
1020662,Inside Man,6.022,2023-08-11,0,87,10.932,23
865581,Lucky Girl,6.261,2023-09-07,0,100,4.176,23
958736,The Mountain,5.935,2023-02-01,0,115,3.513,23
935903,Medusa Deluxe,6.217,2023-06-08,0,101,10.461,23
1057001,The Childe,7.5,2023-06-21,0,118,32.342,23
606400,The Point Men,6.4,2023-01-18,13325763,108,9.933,23
829774,Somewhere in Queens,6.848,2023-04-21,0,106,16.252,23
980996,I Like Movies,6.87,2023-03-10,0,99,25.69,23
904557,Thunivu,6.065,2023-01-11,0,146,3.664,23
977013,Haunting of the Queen Mary,5.5,2023-07-19,0,124,13.657,23
1012669,A Prince in Paradise,6.935,2023-01-07,0,90,16.055,23
778946,Mission Majnu,7.087,2023-01-20,0,129,6.051,23
788030,Umami,5.4,2023-02-09,0,92,7.939,22
937220,Bank of Dave,6.9,2023-03-23,0,107,23.769,22
1024127,King of Killers,5.205,2023-09-01,0,91,38.123,22
843889,Space Oddity,5.932,2023-03-31,0,94,6.11,22
1122493,Mother’s Day is Cancelled,6.682,2023-05-05,0,90,15.479,22
1145796,TOMORROW X TOGETHER: OUR LOST SUMMER,9.364,2023-07-28,0,82,6.515,22
1012837,Born to Fly,5.6,2023-04-28,80504376,127,30.918,22
1015303,Elevator Game,5.0,2023-07-12,0,94,13.156,22
1005575,WWE WrestleMania 39 Saturday,7.614,2023-04-01,0,237,4.477,22
1058696,Rotting in the Sun,7.1,2023-09-08,0,112,111.763,22
1084226,La Usurpadora: The Musical,7.295,2023-04-07,128759,115,15.851,22
964898,Un petit miracle,6.1,2023-01-25,0,92,1.555,22
1111966,Mercy,6.182,2023-05-12,0,85,10.401,22
958635,This One Summer,5.262,2023-01-04,0,99,3.038,21
1109148,La quattordicesima domenica del tempo ordinario,5.595,2023-05-04,0,98,2.604,21
1008374,Baby Ruby,5.4,2023-02-03,0,93,7.011,21
989593,The Path of Excellence,6.262,2023-08-09,0,107,4.575,21
1058638,Birth/Rebirth,6.476,2023-08-18,0,96,12.836,21
962682,An Unforgettable Year – Summer,6.3,2023-06-01,0,101,11.148,21
1060090,The Collective,5.2,2023-08-04,0,86,9.754,21
846977,Les Têtes givrées,6.167,2023-02-08,0,102,3.402,21
1172009,The Black Book,7.667,2023-09-22,0,124,810.288,21
957607,Loving Memories,5.595,2023-04-05,0,87,3.517,21
884533,An Unforgettable Year – Winter,7.095,2023-06-15,0,101,11.373,21
1000409,Strangers by Night,6.429,2023-07-05,0,90,3.882,21
953735,Marinette,7.286,2023-06-07,0,104,4.928,21
926893,Houria,6.619,2023-03-15,0,104,2.917,21
1054972,Rock Dog 3: Battle the Beat,6.2,2023-02-02,0,90,9.462,20
848730,Los bastardos,6.275,2023-03-30,0,114,51.689,20
745391,Love in Taipei,7.575,2023-08-10,0,92,62.843,20
952875,My Happy Ending,6.775,2023-02-24,0,89,11.704,20
1077426,Lust for Life,6.0,2023-02-05,0,97,3.366,20
849177,Seasons,7.025,2023-07-07,0,108,9.201,20
1081694,The Reading,7.55,2023-02-02,0,96,6.67,20
1081683,The Donor Party,4.9,2023-03-03,0,93,24.412,20
884434,Shehzada,5.675,2023-02-17,0,142,3.349,20
1128979,Imagine Dragons: Live in Vegas,8.325,2023-07-14,0,122,5.948,20
1058671,Victim/Suspect,7.75,2023-05-19,0,90,4.582,20
884535,An Unforgettable Year – Autumn,6.575,2023-06-08,0,102,4.575,20
1127211,King of Clones,7.7,2023-06-23,0,85,7.591,20
880100,Fear,5.7,2023-01-27,2100000,98,6.524,20
960464,Big Kids,6.225,2023-04-26,0,99,3.856,20
714964,A Little White Lie,5.5,2023-03-03,0,101,9.332,19
1030587,Doraemon: Nobita's Sky Utopia,7.0,2023-03-03,0,107,89.408,19
945703,Post Truth,7.158,2023-03-10,102500000,112,3.21,19
977246,Sorcery,6.5,2023-01-21,0,101,184.809,19
1138749,The Island,6.395,2023-07-21,0,93,9.49,19
1000563,The Lost Boys,7.8,2023-03-23,0,83,2.659,19
1008038,Riceboy Sleeps,7.4,2023-03-17,0,117,10.898,19
1031601,The Order of Time,5.474,2023-08-31,0,113,3.297,19
865382,Prisoner's Daughter,6.368,2023-06-30,0,98,13.964,19
1007427,Night Train,6.8,2023-01-13,0,96,12.461,19
971530,A Deadly Mistake,6.105,2023-01-23,0,85,24.933,19
1135229,I Am Rage,6.737,2023-09-14,0,89,254.408,19
958865,Le Principal,4.974,2023-05-10,0,82,3.373,19
1084072,Louis Tomlinson: All of Those Voices,8.7,2023-03-22,0,108,6.285,19
946025,Kathal,6.15,2023-05-19,0,115,4.59,19
820707,Red Island,6.1,2023-05-31,0,116,2.034,19
1047925,Come Out Fighting,4.553,2023-05-19,0,95,6.263,19
1153225,American Nightmare: Becoming Cody Rhodes,7.158,2023-07-31,0,119,12.618,19
996154,Black Lotus,5.917,2023-04-12,0,93,14.361,18
1115694,Goatman,6.861,2023-04-17,0,87,197.86,18
1069193,Four Daughters,7.917,2023-07-05,0,107,3.713,18
1115191,Poisoned: The Dirty Truth About Your Food,6.912,2023-06-09,0,83,11.277,18
1032696,The Subtle Art of Not Giving a #@%!,6.289,2023-01-04,0,97,6.791,18
812037,Last Summer,6.028,2023-09-13,0,104,11.115,18
1165111,Scout's Honor: The Secret Files of the Boy Scouts of America,7.588,2023-09-06,0,95,10.871,18
1092899,The Siege,4.611,2023-03-10,0,97,7.789,18
1063453,BTS: Yet To Come in Cinemas,4.972,2023-02-01,29291883,103,2.138,18
926532,Gym Class,5.5,2023-03-16,0,89,1.4,18
885243,Oh My Goodness!,4.9,2023-02-15,0,87,44.669,18
1018941,Grosso guaio all'Esquilino - La leggenda del Kung Fu,5.4,2023-04-06,0,89,1.188,18
901405,Stéphane,7.853,2023-03-30,0,84,1.324,17
326316,Spinning Gold,5.3,2023-03-31,0,137,9.23,17
944401,DogMan,7.353,2023-09-27,0,114,18.199,17
989017,Waltair Veerayya,5.941,2023-01-13,0,160,4.515,17
1121156,Pocket Dial Murder,5.941,2023-06-16,0,90,4.066,17
965606,Bholaa,6.588,2023-03-30,0,144,5.742,17
786345,Viduthalai: Part I,8.618,2023-03-31,0,146,2.739,17
865797,Biosphere,4.824,2023-07-07,0,106,4.285,17
1167520,Rosa Peral's Tapes,5.735,2023-09-08,0,81,37.236,17
916433,Brooklyn 45,5.9,2023-03-12,0,92,5.224,17
1093796,Gray Matter,6.353,2023-07-13,0,87,6.106,17
928200,Sons of Ramses,6.647,2023-03-01,0,98,2.002,17
1036311,Married by Mistake,5.882,2023-03-05,0,88,4.913,17
1014629,The Fearway,4.824,2023-02-07,0,81,4.892,17
994138,Dark Nature,5.4,2023-05-25,0,85,6.537,16
1050035,Monster,7.906,2023-06-02,0,125,9.511,16
866440,2018,7.9,2023-05-05,24076520,150,7.078,16
1115710,The Mount 2,5.5,2023-05-12,0,81,135.684,16
1053600,"20,000 Species of Bees",7.438,2023-04-21,455912,129,10.662,16
1051800,De Caperucita a loba,5.9,2023-04-05,0,92,20.812,16
987257,Sweetwater,7.5,2023-04-14,0,119,7.049,16
1081065,Daughter of the Bride,6.5,2023-02-03,0,102,20.694,16
929569,World's Best,6.531,2023-06-23,0,101,10.056,16
966719,Kisi Ka Bhai... Kisi Ki Jaan,5.8,2023-04-21,0,144,7.009,16
996525,Gangnam Zombie,3.438,2023-01-05,0,81,10.807,16
998845,Munch,8.1,2023-01-27,0,101,2.739,16
1064312,Maghrib Time,6.438,2023-02-09,0,104,9.953,16
1014390,Bloody Daddy,6.8,2023-06-09,0,122,5.539,16
950161,The Integrity of Joseph Chambers,5.5,2023-02-17,0,96,3.447,16
740049,Enys Men,5.563,2023-01-12,0,90,2.667,16
964883,Ma langue au chat,6.125,2023-04-26,0,103,3.997,16
665733,About Dry Grasses,8.1,2023-07-12,0,197,19.369,16
1025413,À l'instinct,7.267,2023-02-03,0,86,2.466,15
976121,Romancham,7.9,2023-02-03,0,132,3.814,15
892513,L'Établi,6.9,2023-04-05,0,117,4.564,15
1052025,Anatar,3.233,2023-01-19,3608,88,1.82,15
715253,Phantom,7.567,2023-01-18,0,132,6.557,15
913743,A House Made of Splinters,7.0,2023-03-09,0,87,3.097,15
1109715,The Jewel Thief,6.0,2023-07-13,0,100,7.605,15
1073736,Soy inocente,7.3,2023-01-15,0,100,3.639,15
1073704,Bono & The Edge: A Sort of Homecoming with Dave Letterman,7.867,2023-03-17,0,84,3.806,15
987895,Maaveeran,7.267,2023-07-14,0,166,4.008,15
962566,War Pony,6.333,2023-05-10,0,114,3.236,15
983017,La plus belle pour aller danser,6.867,2023-04-19,0,92,5.525,15
941488,The Three Investigators and The Legacy of the Dragon,6.2,2023-01-26,11300000,100,3.012,15
1001500,The Starling Girl,7.2,2023-05-12,0,116,9.127,15
1027717,Il più bel secolo della mia vita,6.5,2023-09-07,0,90,2.304,15
1000073,A Chance To Win,6.8,2023-05-03,0,97,13.212,15
773736,TINA,7.867,2023-05-27,0,118,8.245,15
1074080,Campeonex,6.567,2023-08-18,0,125,54.641,15
996347,The Good Mother,4.571,2023-08-31,0,90,22.78,14
1034590,Virupaksha,7.357,2023-04-20,0,146,5.608,14
1063872,Wahou !,5.571,2023-06-07,0,98,2.736,14
1066719,Mumbai Mafia: Police vs the Underworld,6.1,2023-01-06,0,88,3.863,14
945167,Iratta,6.2,2023-02-03,0,110,2.268,14
864573,Kuttey,6.036,2023-01-13,0,112,4.524,14
906223,Maamannan,6.8,2023-06-29,0,156,3.842,14
893723,PAW Patrol: The Mighty Movie,7.679,2023-09-21,47400000,92,257.355,14
1058623,The Stroll,6.929,2023-01-23,0,86,7.242,14
967545,Sixteen,6.607,2023-01-04,0,94,2.833,14
1114114,IB 71,6.964,2023-05-12,0,117,2.604,14
1112175,Never Say Never,6.929,2023-07-06,0,117,11.189,14
1009116,A Love Story,7.5,2023-04-12,0,91,3.745,14
1089654,Chang An,7.0,2023-07-02,0,168,42.942,14
1011869,The Hammer,7.0,2023-01-07,0,85,4.847,14
1147203,Billion Dollar Heist,7.6,2023-08-05,0,85,13.313,14
1081439,A Picture of Her,6.571,2023-03-25,0,84,3.497,14
584004,Resurrected,5.5,2023-04-27,0,90,6.654,13
1092193,Have a Nice Day!,7.231,2023-03-10,0,93,2.528,13
1064841,Ustedes deciden,6.0,2023-01-25,0,92,7.497,13
869523,The Knocking,6.0,2023-02-22,0,87,5.618,13
1040892,Slotherhouse,4.538,2023-08-30,0,93,21.361,13
1040296,WWE Elimination Chamber 2023,6.692,2023-02-18,0,189,1.877,13
969050,Mad Fate,7.2,2023-04-20,0,108,3.43,13
745987,The Challenge,7.692,2023-04-20,0,164,3.439,13
975022,You’re Killing Me,5.5,2023-04-07,0,95,5.129,13
741602,Cyber Heist,5.308,2023-03-09,9605591,111,3.655,13
958857,Life Lessons,6.115,2023-05-10,0,90,6.554,13
924054,Let the Dance Begin,7.923,2023-04-05,0,99,6.433,13
1121612,No More Bets,7.462,2023-08-05,464012225,130,44.847,13
926332,The Line,5.346,2023-01-11,0,101,2.062,13
803688,Àma Gloria,7.077,2023-08-30,0,83,2.158,13
777411,Landscape with Invisible Hand,6.115,2023-08-18,0,105,8.782,13
1124624,How to Deal with a Heartbreak,7.769,2023-07-06,0,102,111.867,13
1142127,Bawaal,6.107,2023-07-21,0,137,7.285,13
792293,Dumb Money,7.192,2023-09-15,0,104,40.479,13
1171541,Sniper: G.R.I.T. - Global Response & Intelligence Team,7.077,2023-09-26,0,93,317.064,13
673836,Mama Susan's Friends,5.885,2023-05-18,0,113,3.099,13
964825,Family Dinner,5.0,2023-01-27,0,97,2.782,13
1003507,Luckless in Love,6.615,2023-01-25,0,90,3.98,13
977155,Marui Video,5.077,2023-02-01,0,87,5.211,13
918864,Vaathi,6.6,2023-02-16,0,137,3.933,13
1104670,Pillow Party Massacre,4.692,2023-02-03,0,87,95.297,13
508883,The Boy and the Heron,8.1,2023-07-14,55121616,124,35.211,13
977592,Lost Sofia,7.5,2023-07-13,0,103,87.801,12
885184,Dasara,6.667,2023-03-30,0,159,3.18,12
977021,Whale Nation,5.5,2023-02-22,0,82,1.136,12
977179,You & Me & Me,6.0,2023-02-09,0,122,2.25,12
1018754,Shortcomings,5.667,2023-08-04,666482,92,14.979,12
1068817,Sweeter Than Chocolate,6.167,2023-02-04,0,84,6.887,12
859235,Coup de Chance,6.208,2023-09-15,0,93,14.259,12
1083308,Casando a mi Ex,7.0,2023-02-06,0,92,3.879,12
1068385,Double Speech,7.8,2023-07-27,0,113,16.593,12
1070449,On the Adamant,6.208,2023-03-22,0,109,3.367,12
1032666,Bunker,7.583,2023-09-14,0,109,339.829,12
1032505,KSI: In Real Life,6.667,2023-01-25,0,93,4.965,12
1069175,The 3rd Guest,7.917,2023-01-03,0,86,2.645,12
964890,And Yet We Were All Blind,4.7,2023-03-08,0,94,2.75,12
1142871,Centaur,7.625,2023-07-13,0,101,2.432,12
960134,Magnificat,6.167,2023-06-21,0,98,2.787,12
926130,Selfiee,5.708,2023-02-24,0,143,3.639,12
1072586,Taxi Drivers,5.875,2023-01-20,0,97,1.663,12
753091,The Moon,6.0,2023-08-02,0,129,14.366,12
816590,Pachuvum Athbhuthavilakkum,6.083,2023-04-28,0,171,2.626,12
1008102,Rally Road Racers,7.2,2023-05-12,0,92,19.653,12
1096751,In the Company of Women,6.75,2023-03-13,0,94,18.742,12
1046043,Wait with Me,6.083,2023-03-30,0,90,11.37,12
1077295,Godspeed,4.75,2023-04-28,81250000,100,1.631,12
1110820,Het Geheugenspel,6.0,2023-05-18,0,107,40.204,12
894201,Allelujah,5.917,2023-03-17,0,99,4.832,12
531379,Where the Wind Blows,6.0,2023-02-05,0,144,6.772,12
1005299,World War III,6.583,2023-01-27,0,117,2.77,12
1097555,WWE Backlash 2023,6.8,2023-05-05,0,182,4.022,12
896669,Veera Simha Reddy,4.917,2023-01-12,0,172,3.843,12
640327,The Devil's Deal,5.5,2023-03-01,0,116,5.819,12
1000559,Voyages en Italie,4.125,2023-03-29,0,91,5.976,12
1000521,Princes of the Desert,6.7,2023-02-08,0,105,13.495,12
1040531,The Tangalanga Method,6.208,2023-01-19,0,98,3.244,12
801787,Gringa,5.5,2023-04-21,0,110,6.247,12
980152,Medusa's Venom,6.333,2023-02-14,0,83,119.476,12
1123960,Sirf Ek Bandaa Kaafi Hai,6.917,2023-06-02,0,127,2.485,12
1061656,Perpetrator,3.75,2023-09-14,0,100,139.713,12
1122932,See You On Venus,5.9,2023-07-21,0,94,7.983,12
1123342,Missed Connections,6.0,2023-06-02,0,107,11.754,12
990365,THE LEGEND & BUTTERFLY,6.7,2023-01-27,0,168,2.389,12
1077670,Limbo,6.0,2023-05-18,0,108,11.746,12
1166997,No One Knows What Happens,8.417,2023-05-20,0,90,2.525,12
876845,Nanpakal Nerathu Mayakkam,6.3,2023-01-19,0,107,2.58,12
937741,Nezouh,7.0,2023-01-19,0,100,2.31,11
943330,Superpower,5.636,2023-02-17,0,123,7.448,11
456483,Wonderwell,6.5,2023-06-23,0,96,10.009,11
889675,The Pod Generation,5.5,2023-08-11,0,109,16.331,11
821785,She Is Love,5.727,2023-02-03,0,82,3.778,11
1064178,Hunt Club,3.318,2023-04-06,0,87,1.575,11
1064912,The Tomorrow Job,4.4,2023-01-13,0,105,3.666,11
1008903,Left Behind: Rise of the Antichrist,4.3,2023-01-26,3600000,118,8.839,11
1079643,Devil Beneath,4.9,2023-01-13,0,90,4.211,11
1084008,The Action Pack,6.636,2023-03-21,0,99,1.479,11
958161,The Last Queen,6.9,2023-04-19,0,110,3.084,11
845890,Righteous Thieves,5.818,2023-03-10,0,91,4.832,11
985883,Do Not Disturb,7.455,2023-09-29,0,115,86.082,11
1091799,Love in the Maldives,6.273,2023-04-01,0,84,4.404,11
1081920,Royal Rendezvous,6.909,2023-02-26,0,90,4.419,11
1019961,"Mother, May I?",4.9,2023-07-21,0,99,10.083,11
1020376,Satyaprem Ki Katha,7.045,2023-06-29,0,146,5.179,11
657197,The Great Magic,5.0,2023-02-08,0,110,1.214,11
1102935,The Matchmaker,6.045,2023-04-27,0,81,2.32,11
1023959,Le Horla,5.6,2023-05-26,0,91,1.423,11
1087575,Girl in the Closet,7.273,2023-03-11,0,88,5.245,11
1101410,My Apologies,5.455,2023-04-14,0,110,1.87,11
998589,Le grand cirque,5.909,2023-02-15,0,85,1.375,11
979287,Nandor Fodor and the Talking Mongoose,6.1,2023-09-01,0,96,15.521,10
998781,Le Marchand de sable,5.8,2023-02-15,0,105,2.421,10
1053722,Bama Rush,4.4,2023-05-23,0,100,5.877,10
1007685,Spare Keys,7.0,2023-06-14,0,105,2.113,10
890154,The Assassin,5.2,2023-02-22,0,101,6.581,10
997265,Rule 34,5.6,2023-01-19,0,101,21.111,10
1005731,What Comes Around,5.85,2023-08-04,0,83,8.196,10
823395,The Baker,6.2,2023-07-27,0,103,12.654,10
807023,Door Mouse,5.75,2023-01-13,0,101,8.024,10
1057491,Disobedient,5.2,2023-02-14,0,109,39.816,10
1115239,Por Thozhil,7.9,2023-06-09,0,148,4.001,10
1092654,Gaslight,5.7,2023-03-31,0,111,2.815,10
815136,Alone at Night,5.2,2023-01-20,0,89,4.533,10
1094713,The Mistress,4.8,2023-07-28,0,102,186.196,10
1043997,The Beautiful Summer,5.9,2023-08-24,0,111,1.959,10
1068827,Made for Each Other,6.4,2023-02-25,0,84,3.857,10
1068818,A Paris Proposal,6.0,2023-02-11,0,84,3.854,10
935906,Scrapper,6.7,2023-08-25,0,84,9.474,10
721232,De Humani Corporis Fabrica,7.1,2023-01-11,0,118,2.325,10
1072873,Being Mary Tyler Moore,6.5,2023-03-13,0,119,4.373,10
1072568,"Romina, VTM",6.5,2023-01-02,0,83,3.094,10
938553,Khun Pan 3,6.9,2023-03-02,0,145,16.685,10
882392,Pathu Thala,6.5,2023-03-30,0,150,2.767,10
962775,La petite,7.15,2023-09-20,0,93,5.006,10
1022150,Ping-Pong: The Triumph,6.9,2023-01-24,14934896,140,4.378,10
941605,Heathers: The Musical,8.2,2023-03-28,0,135,3.32,10
957606,Mercy,5.4,2023-04-26,0,98,4.036,10
1160018,Kill,4.95,2023-09-07,0,106,2.231,10
773910,Switch,6.3,2023-01-04,0,113,8.121,10
1017063,Sound of Silence,5.0,2023-03-02,0,93,2.566,10
926392,If These Walls Could Sing,7.2,2023-01-06,0,86,2.595,10
1024773,It Lives Inside,5.3,2023-09-06,4800000,99,27.322,10
729854,Concrete Utopia,7.1,2023-08-09,0,130,104.525,10
1017507,Buddy Games: Spring Awakening,6.5,2023-05-19,0,95,5.806,10
1077025,Five Hundred Miles,5.6,2023-01-22,0,110,4.327,10
892509,Soul Mates,4.8,2023-04-12,0,100,3.401,9
958854,Sur la branche,7.5,2023-07-26,0,91,2.924,9
954388,Quicksand,6.6,2023-08-31,0,86,56.821,9
